method,value,type
SEDR,1.9740137515113658,ILISI
SEDR,1.846958680005426,ILISI
SEDR,1.4050756782187201,ILISI
SEDR,1.2875369446584572,ILISI
SEDR,1.2744082443569569,ILISI
SEDR,1.271602210638513,ILISI
SEDR,1.1351292598343377,ILISI
SEDR,1.3685340143862357,ILISI
SEDR,1.2631823449472044,ILISI
SEDR,1.074165393475468,ILISI
SEDR,1.9942083474954455,ILISI
SEDR,1.462910379336924,ILISI
SEDR,1.2272665408072705,ILISI
SEDR,1.9846581839505169,ILISI
SEDR,1.7088228744746932,ILISI
SEDR,1.9281031200511467,ILISI
SEDR,1.9884366100068178,ILISI
SEDR,1.6712404922985433,ILISI
SEDR,1.5591911906686462,ILISI
SEDR,1.3249437883681474,ILISI
SEDR,1.4122445814466298,ILISI
SEDR,1.474397818835561,ILISI
SEDR,1.2553191413375795,ILISI
SEDR,1.9736872422050622,ILISI
SEDR,1.391613073338218,ILISI
SEDR,1.8271127790620787,ILISI
SEDR,1.58529963493142,ILISI
SEDR,1.201236656987383,ILISI
SEDR,1.455476845872496,ILISI
SEDR,1.3045276346949863,ILISI
SEDR,1.9995407117828918,ILISI
SEDR,1.2047929253567753,ILISI
SEDR,1.050712092219435,ILISI
SEDR,1.3621514466849696,ILISI
SEDR,1.29765617367134,ILISI
SEDR,1.5004271460767213,ILISI
SEDR,1.1676114008738214,ILISI
SEDR,1.406007182348468,ILISI
SEDR,1.4362859061823359,ILISI
SEDR,1.1794781859146486,ILISI
SEDR,1.9010866503924753,ILISI
SEDR,1.899695932605805,ILISI
SEDR,1.159045541208637,ILISI
SEDR,1.5354297285245382,ILISI
SEDR,1.8018400552391336,ILISI
SEDR,1.09104629019308,ILISI
SEDR,1.1756692031456997,ILISI
SEDR,1.7298919931019356,ILISI
SEDR,1.788711263749304,ILISI
SEDR,1.5397471632406705,ILISI
SEDR,1.8945583291810841,ILISI
SEDR,1.8904905267528909,ILISI
SEDR,1.4510820380603113,ILISI
SEDR,1.7026104366379413,ILISI
SEDR,1.1435814255059702,ILISI
SEDR,1.1253766174064357,ILISI
SEDR,1.4222194513975568,ILISI
SEDR,1.3414929813041327,ILISI
SEDR,1.4593040664003762,ILISI
SEDR,1.7853325844829435,ILISI
SEDR,1.974072627609049,ILISI
SEDR,1.4999998822777492,ILISI
SEDR,1.802302590274043,ILISI
SEDR,1.7241184622774484,ILISI
SEDR,1.1122110536966106,ILISI
SEDR,1.2668296741362037,ILISI
SEDR,1.8123129456436002,ILISI
SEDR,1.591538185393951,ILISI
SEDR,1.404011920966062,ILISI
SEDR,1.9971071728372711,ILISI
SEDR,1.7451794721551759,ILISI
SEDR,1.294936495187517,ILISI
SEDR,1.1647413532272193,ILISI
SEDR,1.878127869860568,ILISI
SEDR,1.5489760593636508,ILISI
SEDR,1.570413960740694,ILISI
SEDR,1.7769430200689704,ILISI
SEDR,1.1748261224914285,ILISI
SEDR,1.3005115184173484,ILISI
SEDR,1.856872799927595,ILISI
SEDR,1.410580833053717,ILISI
SEDR,1.5357673494252757,ILISI
SEDR,1.1908439604442311,ILISI
SEDR,1.9311182810348184,ILISI
SEDR,1.952952073133878,ILISI
SEDR,1.7505503013694264,ILISI
SEDR,1.1825943799685377,ILISI
SEDR,1.9819046017036828,ILISI
SEDR,1.159636820647082,ILISI
SEDR,1.639168514424803,ILISI
SEDR,1.2504578937698545,ILISI
SEDR,1.3920096361750212,ILISI
SEDR,1.2410963731683988,ILISI
SEDR,1.163299512587385,ILISI
SEDR,1.2358682026988639,ILISI
SEDR,1.6372217179638404,ILISI
SEDR,1.4843300906354846,ILISI
SEDR,1.5265115576337114,ILISI
SEDR,1.124241098937952,ILISI
SEDR,1.5682604177219688,ILISI
SEDR,1.2027393192501128,ILISI
SEDR,1.4184242415747255,ILISI
SEDR,1.3310059713766316,ILISI
SEDR,1.6937584070544056,ILISI
SEDR,1.9989395535203565,ILISI
SEDR,1.587808991028219,ILISI
SEDR,1.8737626576436102,ILISI
SEDR,1.7770633868115318,ILISI
SEDR,1.274488305633166,ILISI
SEDR,1.7272373577687277,ILISI
SEDR,1.849321065936101,ILISI
SEDR,1.708954965643029,ILISI
SEDR,1.0384003296740285,ILISI
SEDR,1.730381182444096,ILISI
SEDR,1.9654701858731485,ILISI
SEDR,1.9992365542303638,ILISI
SEDR,1.4361153057202416,ILISI
SEDR,1.1761568586621702,ILISI
SEDR,1.0871116080654595,ILISI
SEDR,1.9015456411060354,ILISI
SEDR,1.836837070385716,ILISI
SEDR,1.9866128624694313,ILISI
SEDR,1.8219238446222643,ILISI
SEDR,1.5474186957874876,ILISI
SEDR,1.8468157885514729,ILISI
SEDR,1.9453323791124022,ILISI
SEDR,1.833061433925219,ILISI
SEDR,1.9708876670110609,ILISI
SEDR,1.5325725552172564,ILISI
SEDR,1.41864600785554,ILISI
SEDR,1.4880956915976464,ILISI
SEDR,1.9193746475943552,ILISI
SEDR,1.3155104360920247,ILISI
SEDR,1.5884014076216926,ILISI
SEDR,1.2122876808314353,ILISI
SEDR,1.4988914109864138,ILISI
SEDR,1.615565751808873,ILISI
SEDR,1.8167574772233395,ILISI
SEDR,1.4441420022164164,ILISI
SEDR,1.3524270797119353,ILISI
SEDR,1.1694826562426928,ILISI
SEDR,1.0872586702379383,ILISI
SEDR,1.5644149034416077,ILISI
SEDR,1.857940494308008,ILISI
SEDR,1.230136329901768,ILISI
SEDR,1.226250992751732,ILISI
SEDR,1.175854550454865,ILISI
SEDR,1.6111307281508305,ILISI
SEDR,1.950017176966048,ILISI
SEDR,1.3596074526716055,ILISI
SEDR,1.5800881819885098,ILISI
SEDR,1.0743500409923505,ILISI
SEDR,1.3496476251070235,ILISI
SEDR,1.0569184920535986,ILISI
SEDR,1.9103358075244123,ILISI
SEDR,1.8840582162187967,ILISI
SEDR,1.8469368904427756,ILISI
SEDR,1.6092464742469532,ILISI
SEDR,1.480742949546942,ILISI
SEDR,1.2913806947837692,ILISI
SEDR,1.1264772119243647,ILISI
SEDR,1.355968070476694,ILISI
SEDR,1.9727285889161033,ILISI
SEDR,1.1382095188247356,ILISI
SEDR,1.07665210768306,ILISI
SEDR,1.381939189422163,ILISI
SEDR,1.0197271151833898,ILISI
SEDR,1.0995053109288189,ILISI
SEDR,1.2998440826950046,ILISI
SEDR,1.064871531242659,ILISI
SEDR,1.8990207224287596,ILISI
SEDR,1.9130489412673721,ILISI
SEDR,1.3464120676064846,ILISI
SEDR,1.827568169340381,ILISI
SEDR,1.3731560752306273,ILISI
SEDR,1.3901966058393118,ILISI
SEDR,1.712556686271295,ILISI
SEDR,1.731874892017452,ILISI
SEDR,1.7410968938649256,ILISI
SEDR,1.151845822051197,ILISI
SEDR,1.6439103789806333,ILISI
SEDR,1.149093674145178,ILISI
SEDR,1.7788369034396112,ILISI
SEDR,1.1525966845147673,ILISI
SEDR,1.4578773679553012,ILISI
SEDR,1.6022070775208046,ILISI
SEDR,1.553013163865562,ILISI
SEDR,1.421419246041156,ILISI
SEDR,1.9995897280150654,ILISI
SEDR,1.3415312805006068,ILISI
SEDR,1.3481042053096792,ILISI
SEDR,1.3111927017447997,ILISI
SEDR,1.1042667046472816,ILISI
SEDR,1.6820369524431389,ILISI
SEDR,1.1020695746706288,ILISI
SEDR,1.1470318515028464,ILISI
SEDR,1.2607710143876143,ILISI
SEDR,1.3077834449769865,ILISI
SEDR,1.5405867703246157,ILISI
SEDR,1.4347596440174724,ILISI
SEDR,1.3248766315237819,ILISI
SEDR,1.395940379405226,ILISI
SEDR,1.7298704124092872,ILISI
SEDR,1.211043742686638,ILISI
SEDR,1.3789738554468431,ILISI
SEDR,1.7762967850829403,ILISI
SEDR,1.2038395252819805,ILISI
SEDR,1.897363235831448,ILISI
SEDR,1.0743848225740802,ILISI
SEDR,1.2828302957914122,ILISI
SEDR,1.489449183713667,ILISI
SEDR,1.5604236201662485,ILISI
SEDR,1.1942721631934163,ILISI
SEDR,1.8104455489821187,ILISI
SEDR,1.8689886087026122,ILISI
SEDR,1.8820068214851948,ILISI
SEDR,1.9629623207406202,ILISI
SEDR,1.7649025848304203,ILISI
SEDR,1.3906291893746423,ILISI
SEDR,1.1865794171974042,ILISI
SEDR,1.3870604151980601,ILISI
SEDR,1.4251376029606333,ILISI
SEDR,1.5408515446272124,ILISI
SEDR,1.620643385024112,ILISI
SEDR,1.6481808510355065,ILISI
SEDR,1.1942093023421183,ILISI
SEDR,1.3537223091911328,ILISI
SEDR,1.4084782730963767,ILISI
SEDR,1.2684133961629644,ILISI
SEDR,1.5764452676966592,ILISI
SEDR,1.2612116467706826,ILISI
SEDR,1.0961877139496838,ILISI
SEDR,1.8383332791936682,ILISI
SEDR,1.0766348264858816,ILISI
SEDR,1.9437238237106298,ILISI
SEDR,1.3431380691405688,ILISI
SEDR,1.8488162841344107,ILISI
SEDR,1.5181095832011562,ILISI
SEDR,1.348746660882087,ILISI
SEDR,1.521457661075341,ILISI
SEDR,1.249593141918253,ILISI
SEDR,1.764156205048722,ILISI
SEDR,1.609492362940635,ILISI
SEDR,1.9279755254591253,ILISI
SEDR,1.3540378389487606,ILISI
SEDR,1.9298246889541497,ILISI
SEDR,1.4691170291792703,ILISI
SEDR,1.2799332992572563,ILISI
SEDR,1.3476935080869155,ILISI
SEDR,1.44396142207246,ILISI
SEDR,1.5954364648837993,ILISI
SEDR,1.2036689570352044,ILISI
SEDR,1.3419508904253308,ILISI
SEDR,1.7288080360745803,ILISI
SEDR,1.2585113849826726,ILISI
SEDR,1.0394794739928563,ILISI
SEDR,1.953315770214173,ILISI
SEDR,1.9007556636313565,ILISI
SEDR,1.7075418375672287,ILISI
SEDR,1.2318952524516191,ILISI
SEDR,1.2654291181013249,ILISI
SEDR,1.349990670945302,ILISI
SEDR,1.744498452986368,ILISI
SEDR,1.2968803621002987,ILISI
SEDR,1.3133560328614455,ILISI
SEDR,1.3722409868639072,ILISI
SEDR,1.3557504203845172,ILISI
SEDR,1.3264989120227588,ILISI
SEDR,1.187180777661496,ILISI
SEDR,1.1395750839480383,ILISI
SEDR,1.649511214433222,ILISI
SEDR,1.5223323818366066,ILISI
SEDR,1.9485742257685332,ILISI
SEDR,1.9985669888165052,ILISI
SEDR,1.945496015821671,ILISI
SEDR,1.1212422877480737,ILISI
SEDR,1.612807022570793,ILISI
SEDR,1.0685188760894972,ILISI
SEDR,1.822002719567042,ILISI
SEDR,1.9895833231071407,ILISI
SEDR,1.8299038136494814,ILISI
SEDR,1.1584004439221702,ILISI
SEDR,1.8100677809914427,ILISI
SEDR,1.7956695100250957,ILISI
SEDR,1.1701599647627523,ILISI
SEDR,1.4982455127591532,ILISI
SEDR,1.4516061211895948,ILISI
SEDR,1.4957461195224826,ILISI
SEDR,1.1412214099357707,ILISI
SEDR,1.4496821045283366,ILISI
SEDR,1.2400859756380291,ILISI
SEDR,1.998903150278415,ILISI
SEDR,1.8412542838050436,ILISI
SEDR,1.4560489645115287,ILISI
SEDR,1.808538481329965,ILISI
SEDR,1.5990867887208047,ILISI
SEDR,1.4151746773509328,ILISI
SEDR,1.4668322488201198,ILISI
SEDR,1.8586189633138366,ILISI
SEDR,1.1010792670248974,ILISI
SEDR,1.4590855918684098,ILISI
SEDR,1.6232106519034613,ILISI
SEDR,1.9658317572536324,ILISI
SEDR,1.421235494518534,ILISI
SEDR,1.596796719580732,ILISI
SEDR,1.0915570893850544,ILISI
SEDR,1.5876493021080673,ILISI
SEDR,1.999998607603021,ILISI
SEDR,1.4083527912535478,ILISI
SEDR,1.7443395550817347,ILISI
SEDR,1.5303718194345142,ILISI
SEDR,1.2768162750554342,ILISI
SEDR,1.5401840405346934,ILISI
SEDR,1.9571457272263817,ILISI
SEDR,1.992819388703862,ILISI
SEDR,1.775062750677267,ILISI
SEDR,1.2393384100789733,ILISI
SEDR,1.3070352343361096,ILISI
SEDR,1.3570832389923482,ILISI
SEDR,1.061764913974563,ILISI
SEDR,1.5426953974291804,ILISI
SEDR,1.1077210256013803,ILISI
SEDR,1.9130807581877745,ILISI
SEDR,1.9136470664199499,ILISI
SEDR,1.158875830021738,ILISI
SEDR,1.4139340098545752,ILISI
SEDR,1.2933807246455988,ILISI
SEDR,1.0601774911244226,ILISI
SEDR,1.787730696483538,ILISI
SEDR,1.6275078388873212,ILISI
SEDR,1.7309210102123687,ILISI
SEDR,1.463118328025643,ILISI
SEDR,1.874648190139758,ILISI
SEDR,1.3632427317482534,ILISI
SEDR,1.378668541835,ILISI
SEDR,1.2242690540562524,ILISI
SEDR,1.9986390600531023,ILISI
SEDR,1.9672869800397204,ILISI
SEDR,1.37698162417576,ILISI
SEDR,1.8954371287669516,ILISI
SEDR,1.4376946223893998,ILISI
SEDR,1.8496700818014844,ILISI
SEDR,1.5621343819420754,ILISI
SEDR,1.9997392865448658,ILISI
SEDR,1.5718421278746162,ILISI
SEDR,1.5097479273753378,ILISI
SEDR,1.2221346218781566,ILISI
SEDR,1.9761749838505707,ILISI
SEDR,1.4629566839565342,ILISI
SEDR,1.8907978537983106,ILISI
SEDR,1.8674240072780612,ILISI
SEDR,1.9992260056390183,ILISI
SEDR,1.4712335249995394,ILISI
SEDR,1.9449045592308885,ILISI
SEDR,1.3193198228233716,ILISI
SEDR,1.6866012018010264,ILISI
SEDR,1.4176480816209929,ILISI
SEDR,1.502559248113622,ILISI
SEDR,1.1035031850646704,ILISI
SEDR,1.1293647969818317,ILISI
SEDR,1.2355317120191582,ILISI
SEDR,1.1214352756835528,ILISI
SEDR,1.806937698630622,ILISI
SEDR,1.5329237369362787,ILISI
SEDR,1.1783018962363123,ILISI
SEDR,1.5063921012458625,ILISI
SEDR,1.6230889718718913,ILISI
SEDR,1.3314754984855337,ILISI
SEDR,1.416871715906308,ILISI
SEDR,1.281304375448165,ILISI
SEDR,1.9397629271394004,ILISI
SEDR,1.3047787609424972,ILISI
SEDR,1.7187524746013254,ILISI
SEDR,1.0826568198811781,ILISI
SEDR,1.9063347432358846,ILISI
SEDR,1.30519222261818,ILISI
SEDR,1.227552391126598,ILISI
SEDR,1.9547515524669832,ILISI
SEDR,1.517237840629294,ILISI
SEDR,1.4289523394264694,ILISI
SEDR,1.184908205404775,ILISI
SEDR,1.3727105435177294,ILISI
SEDR,1.8087198087634586,ILISI
SEDR,1.3957269103010943,ILISI
SEDR,1.6666412823649834,ILISI
SEDR,1.4648746541004931,ILISI
SEDR,1.1124267617314407,ILISI
SEDR,1.565895716445619,ILISI
SEDR,1.9986506568371205,ILISI
SEDR,1.0253612986695664,ILISI
SEDR,1.566340752339636,ILISI
SEDR,1.1998445587721676,ILISI
SEDR,1.3429041675540887,ILISI
SEDR,1.960879771895296,ILISI
SEDR,1.099209859243334,ILISI
SEDR,1.997047194851655,ILISI
SEDR,1.3695593366404542,ILISI
SEDR,1.9114605361532948,ILISI
SEDR,1.5205705514990775,ILISI
SEDR,1.338937063884801,ILISI
SEDR,1.3529551475040211,ILISI
SEDR,1.237262966771574,ILISI
SEDR,1.983755900280286,ILISI
SEDR,1.6960639297793425,ILISI
SEDR,1.9981087593919895,ILISI
SEDR,1.523576058836311,ILISI
SEDR,1.6832906405603723,ILISI
SEDR,1.9834988719859215,ILISI
SEDR,1.8843467780954364,ILISI
SEDR,1.3576207324621854,ILISI
SEDR,1.9827659357324814,ILISI
SEDR,1.9785891329086116,ILISI
SEDR,1.6173547384394125,ILISI
SEDR,1.8425234146983764,ILISI
SEDR,1.9867614488931975,ILISI
SEDR,1.2223010657094104,ILISI
SEDR,1.9419197728759472,ILISI
SEDR,1.2290308213634844,ILISI
SEDR,1.9949483958569714,ILISI
SEDR,1.2761236136827019,ILISI
SEDR,1.5206489609994271,ILISI
SEDR,1.3533291564523084,ILISI
SEDR,1.4586063496821382,ILISI
SEDR,1.2480502309103974,ILISI
SEDR,1.5861099931687301,ILISI
SEDR,1.2581346305747838,ILISI
SEDR,1.1813529714523854,ILISI
SEDR,1.2899219719401454,ILISI
SEDR,1.4650427748776105,ILISI
SEDR,1.196244460244302,ILISI
SEDR,1.3246105394722048,ILISI
SEDR,1.9161953795102515,ILISI
SEDR,1.1389642666341138,ILISI
SEDR,1.3611259835129677,ILISI
SEDR,1.539953559866844,ILISI
SEDR,1.969548211171897,ILISI
SEDR,1.9168640786172841,ILISI
SEDR,1.2951432461928087,ILISI
SEDR,1.178390105927166,ILISI
SEDR,1.206088577674595,ILISI
SEDR,1.9780863526121917,ILISI
SEDR,1.848337386175665,ILISI
SEDR,1.740170097947264,ILISI
SEDR,1.0948670240181413,ILISI
SEDR,1.481573964805045,ILISI
SEDR,1.2492000242903303,ILISI
SEDR,1.270720096418466,ILISI
SEDR,1.9810361030996366,ILISI
SEDR,1.8287566778034623,ILISI
SEDR,1.2332683084299543,ILISI
SEDR,1.2015396282871007,ILISI
SEDR,1.0824627674893659,ILISI
SEDR,1.3077896897503105,ILISI
SEDR,1.853040091927885,ILISI
SEDR,1.662621440049346,ILISI
SEDR,1.973779601339919,ILISI
SEDR,1.5842248048969856,ILISI
SEDR,1.9980679130905217,ILISI
SEDR,1.4168920757565322,ILISI
SEDR,1.5978892361144124,ILISI
SEDR,1.1052821508422759,ILISI
SEDR,1.7664007473461147,ILISI
SEDR,1.730920518578591,ILISI
SEDR,1.7375043840478501,ILISI
SEDR,1.5347084806363045,ILISI
SEDR,1.9775745677144827,ILISI
SEDR,1.1599473642204556,ILISI
SEDR,1.1587833476385774,ILISI
SEDR,1.2338947974935708,ILISI
SEDR,1.9724893776853334,ILISI
SEDR,1.7983333852491044,ILISI
SEDR,1.1592134452923346,ILISI
SEDR,1.4980251188285905,ILISI
SEDR,1.3125873794486806,ILISI
SEDR,1.1273704284271975,ILISI
SEDR,1.2468613758945615,ILISI
SEDR,1.4906473700686407,ILISI
SEDR,1.3875772029158426,ILISI
SEDR,1.9038743097506727,ILISI
SEDR,1.4572245031851148,ILISI
SEDR,1.1927783612831098,ILISI
SEDR,1.1513983740878215,ILISI
SEDR,1.7074596761861227,ILISI
SEDR,1.7709828061268487,ILISI
SEDR,1.084715413929858,ILISI
SEDR,1.8329701869184605,ILISI
SEDR,1.6141812469808985,ILISI
SEDR,1.5284033501548706,ILISI
SEDR,1.4260229178809303,ILISI
SEDR,1.361480275666953,ILISI
SEDR,1.3115606950842915,ILISI
SEDR,1.8739909380763597,ILISI
SEDR,1.7044755428091696,ILISI
SEDR,1.1577033638732566,ILISI
SEDR,1.7985305430250444,ILISI
SEDR,1.820614509973037,ILISI
SEDR,1.25149902146771,ILISI
SEDR,1.6491542363484695,ILISI
SEDR,1.2664863061335077,ILISI
SEDR,1.2180047016082713,ILISI
SEDR,1.831840248966173,ILISI
SEDR,1.3521474413657806,ILISI
SEDR,1.9933231236340963,ILISI
SEDR,1.2616457433325492,ILISI
SEDR,1.305181898588856,ILISI
SEDR,1.8413086166187465,ILISI
SEDR,1.1721038233761767,ILISI
SEDR,1.6427755354458669,ILISI
SEDR,1.1126254848436048,ILISI
SEDR,1.3172621016466253,ILISI
SEDR,1.638389538642407,ILISI
SEDR,1.943304198358396,ILISI
SEDR,1.254661376111099,ILISI
SEDR,1.930508141557219,ILISI
SEDR,1.3763858977723296,ILISI
SEDR,1.9509341231337711,ILISI
SEDR,1.9631202185446754,ILISI
SEDR,1.5225151261559045,ILISI
SEDR,1.1083997276783866,ILISI
SEDR,1.2501317256977589,ILISI
SEDR,1.4746017763758312,ILISI
SEDR,1.2201138878249271,ILISI
SEDR,1.2521606533218308,ILISI
SEDR,1.4743893495747893,ILISI
SEDR,1.3048447738570903,ILISI
SEDR,1.841278793395557,ILISI
SEDR,1.1210533282856756,ILISI
SEDR,1.64317386359834,ILISI
SEDR,1.6645123947037346,ILISI
SEDR,1.3891719129959583,ILISI
SEDR,1.6162498290715956,ILISI
SEDR,1.9362739408457388,ILISI
SEDR,1.988462801269786,ILISI
SEDR,1.1080345107586742,ILISI
SEDR,1.5751207464073775,ILISI
SEDR,1.927801211748033,ILISI
SEDR,1.9664191146355654,ILISI
SEDR,1.2600140942200344,ILISI
SEDR,1.5896370073547554,ILISI
SEDR,1.7642427438683403,ILISI
SEDR,1.979205411580078,ILISI
SEDR,1.9294844504097635,ILISI
SEDR,1.9998947653597885,ILISI
SEDR,1.1852890816989492,ILISI
SEDR,1.5224194572928718,ILISI
SEDR,1.6664426648934203,ILISI
SEDR,1.9570126243090535,ILISI
SEDR,1.9911042914130028,ILISI
SEDR,1.7640362235058884,ILISI
SEDR,1.2547379349402048,ILISI
SEDR,1.580675067535639,ILISI
SEDR,1.849883662916871,ILISI
SEDR,1.3209072717368786,ILISI
SEDR,1.7192535642120543,ILISI
SEDR,1.7347035489796938,ILISI
SEDR,1.133136484026778,ILISI
SEDR,1.4292232086368524,ILISI
SEDR,1.238080468989959,ILISI
SEDR,1.1754192672131787,ILISI
SEDR,1.0402450897658788,ILISI
SEDR,1.6458033271027355,ILISI
SEDR,1.996722899056784,ILISI
SEDR,1.4836835644593724,ILISI
SEDR,1.4807007335258606,ILISI
SEDR,1.212353545224965,ILISI
SEDR,1.1487595915631652,ILISI
SEDR,1.5642792554129303,ILISI
SEDR,1.429018701589066,ILISI
SEDR,1.8908202211639045,ILISI
SEDR,1.9893062065879372,ILISI
SEDR,1.5910559690087733,ILISI
SEDR,1.340907156638803,ILISI
SEDR,1.817029438293838,ILISI
SEDR,1.3709205732766652,ILISI
SEDR,1.8555692468696448,ILISI
SEDR,1.029873513509329,ILISI
SEDR,1.067798859835763,ILISI
SEDR,1.9806745060569846,ILISI
SEDR,1.7373546077572244,ILISI
SEDR,1.3173026396293657,ILISI
SEDR,1.9756168001717846,ILISI
SEDR,1.9967270595693691,ILISI
SEDR,1.5542629926444034,ILISI
SEDR,1.4209631170757657,ILISI
SEDR,1.1584882238801457,ILISI
SEDR,1.288274668751216,ILISI
SEDR,1.2067952215976967,ILISI
SEDR,1.5566822056004865,ILISI
SEDR,1.7768105713330449,ILISI
SEDR,1.1990953433716802,ILISI
SEDR,1.0460404945326391,ILISI
SEDR,1.5106231734820403,ILISI
SEDR,1.2371466203661057,ILISI
SEDR,1.9990378801741717,ILISI
SEDR,1.195865112852398,ILISI
SEDR,1.2919988339974147,ILISI
SEDR,1.8906496089223483,ILISI
SEDR,1.7385013499131208,ILISI
SEDR,1.9281159855099923,ILISI
SEDR,1.9141189586366438,ILISI
SEDR,1.5707226855326357,ILISI
SEDR,1.2361916021384054,ILISI
SEDR,1.2783982637961127,ILISI
SEDR,1.4286994459931435,ILISI
SEDR,1.1543964518472924,ILISI
SEDR,1.2424327294692343,ILISI
SEDR,1.2661876946023853,ILISI
SEDR,1.8459858183254116,ILISI
SEDR,1.2762699713321557,ILISI
SEDR,1.4465989104659285,ILISI
SEDR,1.3731322063124494,ILISI
SEDR,1.956061296987489,ILISI
SEDR,1.1290230631720293,ILISI
SEDR,1.262683615281599,ILISI
SEDR,1.2362511058376402,ILISI
SEDR,1.425707689226673,ILISI
SEDR,1.2202868976620995,ILISI
SEDR,1.0414595255860222,ILISI
SEDR,1.2160395558719943,ILISI
SEDR,1.1787055092908607,ILISI
SEDR,1.537533991224159,ILISI
SEDR,1.476847552481807,ILISI
SEDR,1.1526180100629997,ILISI
SEDR,1.2197364278502212,ILISI
SEDR,1.5897965693489788,ILISI
SEDR,1.9545143168245411,ILISI
SEDR,1.428678982206997,ILISI
SEDR,1.1237711010232772,ILISI
SEDR,1.5390924336005871,ILISI
SEDR,1.104611799509521,ILISI
SEDR,1.9999994530451137,ILISI
SEDR,1.683453141598103,ILISI
SEDR,1.7139807558289404,ILISI
SEDR,1.200140766624766,ILISI
SEDR,1.259814911819591,ILISI
SEDR,1.4604448302109667,ILISI
SEDR,1.0736956505673565,ILISI
SEDR,1.9621608082638577,ILISI
SEDR,1.9606931822897737,ILISI
SEDR,1.4889232300312292,ILISI
SEDR,1.423860722823319,ILISI
SEDR,1.3417210799065549,ILISI
SEDR,1.3921437737762907,ILISI
SEDR,1.9586425294956702,ILISI
SEDR,1.734619384435533,ILISI
SEDR,1.4337233782309575,ILISI
SEDR,1.892474371208391,ILISI
SEDR,1.0933150927536908,ILISI
SEDR,1.6894287485007355,ILISI
SEDR,1.3661692912453574,ILISI
SEDR,1.5069758635140698,ILISI
SEDR,1.5727723394962032,ILISI
SEDR,1.896667960196466,ILISI
SEDR,1.3879675070285118,ILISI
SEDR,1.108793058721538,ILISI
SEDR,1.5248719153062484,ILISI
SEDR,1.219124467761432,ILISI
SEDR,1.6648133084099577,ILISI
SEDR,1.1742353300691581,ILISI
SEDR,1.2686664789350577,ILISI
SEDR,1.0673369927438057,ILISI
SEDR,1.3437726418016225,ILISI
SEDR,1.1947484295378688,ILISI
SEDR,1.0876707131211514,ILISI
SEDR,1.6182116779811289,ILISI
SEDR,1.2365455303902642,ILISI
SEDR,1.0773504234574607,ILISI
SEDR,1.0608141106675621,ILISI
SEDR,1.3368629036849715,ILISI
SEDR,1.9862659840703571,ILISI
SEDR,1.8990578468042862,ILISI
SEDR,1.1482297984557785,ILISI
SEDR,1.4335740954143896,ILISI
SEDR,1.127622374108705,ILISI
SEDR,1.1769526924038805,ILISI
SEDR,1.3894522415516277,ILISI
SEDR,1.928568107678615,ILISI
SEDR,1.2651351791575736,ILISI
SEDR,1.3728079097834753,ILISI
SEDR,1.934356790672187,ILISI
SEDR,1.0560465129729535,ILISI
SEDR,1.525454707668178,ILISI
SEDR,1.354838372441916,ILISI
SEDR,1.924704784719015,ILISI
SEDR,1.8951865232111957,ILISI
SEDR,1.2777644034505549,ILISI
SEDR,1.414667682032943,ILISI
SEDR,1.1526651770094618,ILISI
SEDR,1.638857053496201,ILISI
SEDR,1.9481283687141613,ILISI
SEDR,1.993328182333714,ILISI
SEDR,1.7479646721248239,ILISI
SEDR,1.990250291832808,ILISI
SEDR,1.494314518733976,ILISI
SEDR,1.9994353622704661,ILISI
SEDR,1.9988313482341515,ILISI
SEDR,1.2760992287351778,ILISI
SEDR,1.1195153548086128,ILISI
SEDR,1.922914210658785,ILISI
SEDR,1.9905945585265186,ILISI
SEDR,1.6695413938623953,ILISI
SEDR,1.337758843955547,ILISI
SEDR,1.5593365795201697,ILISI
SEDR,1.925357124573089,ILISI
SEDR,1.3964463390633215,ILISI
SEDR,1.436587362459523,ILISI
SEDR,1.3638559964145813,ILISI
SEDR,1.6829132761629468,ILISI
SEDR,1.4192918169786783,ILISI
SEDR,1.6235337996095562,ILISI
SEDR,1.3404446623868116,ILISI
SEDR,1.953742889336631,ILISI
SEDR,1.6704713208205928,ILISI
SEDR,1.383637816392067,ILISI
SEDR,1.2643435788640252,ILISI
SEDR,1.7013360911284927,ILISI
SEDR,1.2565601934023523,ILISI
SEDR,1.0923237830674166,ILISI
SEDR,1.6424048407887946,ILISI
SEDR,1.6632535337009655,ILISI
SEDR,1.3702241096564882,ILISI
SEDR,1.9993506487954464,ILISI
SEDR,1.2151357954642523,ILISI
SEDR,1.3099637424842576,ILISI
SEDR,1.9838547012915146,ILISI
SEDR,1.9914743865043127,ILISI
SEDR,1.810335619694559,ILISI
SEDR,1.9848517220384263,ILISI
SEDR,1.03757873693199,ILISI
SEDR,1.1164172188883514,ILISI
SEDR,1.5493555431371857,ILISI
SEDR,1.29153234868861,ILISI
SEDR,1.4050818209778306,ILISI
SEDR,1.938821406964357,ILISI
SEDR,1.8576234729583174,ILISI
SEDR,1.8862043885794415,ILISI
SEDR,1.256753199385927,ILISI
SEDR,1.458611229109134,ILISI
SEDR,1.8771959838897567,ILISI
SEDR,1.8315068909708072,ILISI
SEDR,1.5581845067220073,ILISI
SEDR,1.826726986054177,ILISI
SEDR,1.9034490616388526,ILISI
SEDR,1.6038153763684644,ILISI
SEDR,1.0402573180408734,ILISI
SEDR,1.7411417917618301,ILISI
