method,value,type
SEDR,1.4009611273359803,CLISI
SEDR,1.2465825747517614,CLISI
SEDR,1.0,CLISI
SEDR,1.143016315472078,CLISI
SEDR,2.187312877649764,CLISI
SEDR,2.5878104403359674,CLISI
SEDR,1.7688525931065007,CLISI
SEDR,1.0997019303777487,CLISI
SEDR,2.866453922277163,CLISI
SEDR,1.0000000000000004,CLISI
SEDR,1.0335257394156478,CLISI
SEDR,1.2484940888343656,CLISI
SEDR,2.108075679601808,CLISI
SEDR,1.022717585624932,CLISI
SEDR,1.7745894790264465,CLISI
SEDR,1.2258019759379088,CLISI
SEDR,1.1961652143394914,CLISI
SEDR,0.9999999999999996,CLISI
SEDR,2.6855818592317875,CLISI
SEDR,0.9999999999999996,CLISI
SEDR,1.4804504695493446,CLISI
SEDR,1.0,CLISI
SEDR,1.0408193963778714,CLISI
SEDR,1.084860315300646,CLISI
SEDR,1.8607668860994446,CLISI
SEDR,1.9410878624689492,CLISI
SEDR,2.2266104214785654,CLISI
SEDR,1.1717389255156576,CLISI
SEDR,1.413078552374764,CLISI
SEDR,1.9643275557207427,CLISI
SEDR,1.281191597831726,CLISI
SEDR,2.1786309923344045,CLISI
SEDR,1.0746929269467225,CLISI
SEDR,1.2665824963452275,CLISI
SEDR,1.1215511220797572,CLISI
SEDR,2.0527087108699784,CLISI
SEDR,1.026235264189389,CLISI
SEDR,1.1208535217709459,CLISI
SEDR,1.7462587660371502,CLISI
SEDR,1.0121672882462578,CLISI
SEDR,1.2441340260542704,CLISI
SEDR,2.166273221935732,CLISI
SEDR,1.1222699330304102,CLISI
SEDR,1.057113409085061,CLISI
SEDR,1.9903402367222383,CLISI
SEDR,1.2310571555310414,CLISI
SEDR,1.9101255253942968,CLISI
SEDR,0.9999999999999996,CLISI
SEDR,1.1148542594888842,CLISI
SEDR,1.023159450149354,CLISI
SEDR,1.8113073510677098,CLISI
SEDR,2.0474194425389154,CLISI
SEDR,1.2087477628200245,CLISI
SEDR,1.0,CLISI
SEDR,2.559711425920935,CLISI
SEDR,1.0998490517512256,CLISI
SEDR,1.0000000000000002,CLISI
SEDR,1.1892118073913227,CLISI
SEDR,1.9228718148148314,CLISI
SEDR,0.9999999999999996,CLISI
SEDR,1.0716329599279428,CLISI
SEDR,1.3495940893077762,CLISI
SEDR,1.9406599715010189,CLISI
SEDR,1.0935757264894685,CLISI
SEDR,1.6165313050380423,CLISI
SEDR,2.007064425047335,CLISI
SEDR,1.0907442955643574,CLISI
SEDR,1.0000000000000002,CLISI
SEDR,1.5136382329926308,CLISI
SEDR,1.4487837326890038,CLISI
SEDR,1.8754226968114105,CLISI
SEDR,1.048372990219581,CLISI
SEDR,1.0497023368229226,CLISI
SEDR,1.3034076940449584,CLISI
SEDR,1.099657319760185,CLISI
SEDR,1.736801958093943,CLISI
SEDR,1.3613176651580052,CLISI
SEDR,1.2035087278422112,CLISI
SEDR,1.0213138911848478,CLISI
SEDR,1.038403766936847,CLISI
SEDR,1.770717811412652,CLISI
SEDR,2.0145324017762483,CLISI
SEDR,1.9838383508386928,CLISI
SEDR,0.9999999999999996,CLISI
SEDR,1.1194155667409498,CLISI
SEDR,1.0351854991425422,CLISI
SEDR,1.0824705615242325,CLISI
SEDR,1.3210217426729092,CLISI
SEDR,1.2080399238627575,CLISI
SEDR,1.5940491204658023,CLISI
SEDR,1.0958510005078146,CLISI
SEDR,1.143584095900764,CLISI
SEDR,1.7036398879029289,CLISI
SEDR,1.0,CLISI
SEDR,1.0000000000000002,CLISI
SEDR,1.7692604836885562,CLISI
SEDR,1.2190371997125067,CLISI
SEDR,1.3675436240246133,CLISI
SEDR,1.3774669167662439,CLISI
SEDR,1.9983638136118222,CLISI
SEDR,1.274248597643133,CLISI
SEDR,1.9848951851835337,CLISI
SEDR,1.5156266184405938,CLISI
SEDR,1.0469990292211104,CLISI
SEDR,1.0168425206483316,CLISI
SEDR,2.646579036580835,CLISI
SEDR,1.3380348867758323,CLISI
SEDR,1.8330390660515745,CLISI
SEDR,1.3623977362011483,CLISI
SEDR,1.0071942237908642,CLISI
SEDR,1.2413740045962511,CLISI
SEDR,2.5617071423255107,CLISI
SEDR,1.7021452253817735,CLISI
SEDR,1.0288631041131329,CLISI
SEDR,1.7070088264414682,CLISI
SEDR,1.0,CLISI
SEDR,1.0,CLISI
SEDR,2.0233521525419644,CLISI
SEDR,1.5058179131705889,CLISI
SEDR,1.326181669415517,CLISI
SEDR,1.271414901677326,CLISI
SEDR,1.1165913217365013,CLISI
SEDR,1.0,CLISI
SEDR,1.9921315416747032,CLISI
SEDR,1.286866153055217,CLISI
SEDR,1.1016915310842854,CLISI
SEDR,1.4829834392240757,CLISI
SEDR,1.0178766256844447,CLISI
SEDR,1.156604360025975,CLISI
SEDR,2.584478858622992,CLISI
SEDR,1.0351013356163032,CLISI
SEDR,1.0000000000000004,CLISI
SEDR,1.1162440656677037,CLISI
SEDR,1.1443976409693855,CLISI
SEDR,1.004923269217239,CLISI
SEDR,1.1512640273975205,CLISI
SEDR,2.089452726652078,CLISI
SEDR,1.1743012011751723,CLISI
SEDR,1.052821921604524,CLISI
SEDR,1.7511095571217645,CLISI
SEDR,1.0112701862490985,CLISI
SEDR,1.732181122485587,CLISI
SEDR,1.1929720512398985,CLISI
SEDR,1.0219647890669226,CLISI
SEDR,1.7279015789429575,CLISI
SEDR,1.2096904514068947,CLISI
SEDR,1.0000000000000004,CLISI
SEDR,1.0019890851103945,CLISI
SEDR,1.0183099758856573,CLISI
SEDR,1.3106685039393828,CLISI
SEDR,2.7172508250291263,CLISI
SEDR,1.5209401243397414,CLISI
SEDR,1.0542941355303974,CLISI
SEDR,1.9760569812390019,CLISI
SEDR,1.0184608611966601,CLISI
SEDR,1.0837301514279152,CLISI
SEDR,1.6022468689545162,CLISI
SEDR,1.0223598824614002,CLISI
SEDR,1.7165854971619579,CLISI
SEDR,1.4652394221216225,CLISI
SEDR,1.528769269887579,CLISI
SEDR,2.350238073447743,CLISI
SEDR,1.3573950262539065,CLISI
SEDR,1.5349604811789501,CLISI
SEDR,2.1664805047492246,CLISI
SEDR,1.0565110538224227,CLISI
SEDR,1.1332527408117723,CLISI
SEDR,1.0000000000000002,CLISI
SEDR,1.0318703868373067,CLISI
SEDR,1.4883910001227598,CLISI
SEDR,2.003156415210219,CLISI
SEDR,1.2046840818781752,CLISI
SEDR,1.1940167144569993,CLISI
SEDR,1.2678707947462955,CLISI
SEDR,0.9999999999999996,CLISI
SEDR,2.076219664721389,CLISI
SEDR,1.8024464947653218,CLISI
SEDR,1.0724231182311148,CLISI
SEDR,1.0000000000000004,CLISI
SEDR,1.7289881039809936,CLISI
SEDR,1.5808185815804687,CLISI
SEDR,1.1890368434089027,CLISI
SEDR,1.9716552202974356,CLISI
SEDR,1.9288656863236566,CLISI
SEDR,1.2281188253742774,CLISI
SEDR,2.1645648784739424,CLISI
SEDR,1.2281682046145226,CLISI
SEDR,1.190697658401387,CLISI
SEDR,1.0771023530024049,CLISI
SEDR,2.926337764154774,CLISI
SEDR,1.5842430767631477,CLISI
SEDR,1.0066077827862419,CLISI
SEDR,2.1137755289424534,CLISI
SEDR,1.8221543421831832,CLISI
SEDR,0.9999999999999996,CLISI
SEDR,1.9950935778569932,CLISI
SEDR,0.9999999999999996,CLISI
SEDR,1.2690157927160235,CLISI
SEDR,1.8062244414973327,CLISI
SEDR,1.1782009877419726,CLISI
SEDR,2.851692966082764,CLISI
SEDR,1.2055882265366817,CLISI
SEDR,1.3491924716245962,CLISI
SEDR,1.4414585762974153,CLISI
SEDR,1.0294851396486746,CLISI
SEDR,1.970791589888581,CLISI
SEDR,1.0559414002266316,CLISI
SEDR,1.0000000000000004,CLISI
SEDR,1.0385488558699245,CLISI
SEDR,1.0,CLISI
SEDR,1.0039526227405116,CLISI
SEDR,1.0,CLISI
SEDR,1.1864275881716373,CLISI
SEDR,2.3361980979847043,CLISI
SEDR,1.2411421299571408,CLISI
SEDR,1.0534612809684305,CLISI
SEDR,1.3725631984066662,CLISI
SEDR,1.3342916473479993,CLISI
SEDR,1.4903217506852366,CLISI
SEDR,1.1751193880619384,CLISI
SEDR,1.4694526346830015,CLISI
SEDR,1.566899410921912,CLISI
SEDR,1.038306822389604,CLISI
SEDR,1.2301581899761147,CLISI
SEDR,1.2711997159821644,CLISI
SEDR,1.374163550670734,CLISI
SEDR,1.0300041530317152,CLISI
SEDR,1.5150089505297544,CLISI
SEDR,1.4425741567769743,CLISI
SEDR,1.0,CLISI
SEDR,1.001440251353541,CLISI
SEDR,1.7492635329865975,CLISI
SEDR,1.255237064456577,CLISI
SEDR,1.0,CLISI
SEDR,1.1121978215623782,CLISI
SEDR,1.78935736036596,CLISI
SEDR,1.9588695241620295,CLISI
SEDR,1.3146452918370715,CLISI
SEDR,0.9999999999999996,CLISI
SEDR,1.5689816230609595,CLISI
SEDR,1.8604146598565632,CLISI
SEDR,2.8307348940689088,CLISI
SEDR,1.003781437320656,CLISI
SEDR,1.1357365165131088,CLISI
SEDR,1.0,CLISI
SEDR,1.2137985886139298,CLISI
SEDR,1.03480435264805,CLISI
SEDR,1.0022174606145877,CLISI
SEDR,1.9186017709276515,CLISI
SEDR,1.9228049581721491,CLISI
SEDR,1.051391458248129,CLISI
SEDR,1.0,CLISI
SEDR,2.5870682489197927,CLISI
SEDR,1.0967103838384857,CLISI
SEDR,1.803960210606974,CLISI
SEDR,1.0033577253241526,CLISI
SEDR,2.410732144396488,CLISI
SEDR,1.0000000000000002,CLISI
SEDR,2.803493408712332,CLISI
SEDR,1.7634319646095737,CLISI
SEDR,2.0653445148060845,CLISI
SEDR,2.3098503965738315,CLISI
SEDR,1.051613884031873,CLISI
SEDR,2.0306073275122385,CLISI
SEDR,1.3983065429576955,CLISI
SEDR,1.5002749630759225,CLISI
SEDR,1.0124041192007278,CLISI
SEDR,1.768092214103188,CLISI
SEDR,1.0472960535165652,CLISI
SEDR,1.0000000000000002,CLISI
SEDR,1.2235931058004332,CLISI
SEDR,1.5985929746109682,CLISI
SEDR,1.2801244524646276,CLISI
SEDR,1.423015742805741,CLISI
SEDR,1.5554470296674732,CLISI
SEDR,1.4747506483966648,CLISI
SEDR,1.1547776225041992,CLISI
SEDR,2.1526102042230164,CLISI
SEDR,1.10065131842598,CLISI
SEDR,1.0,CLISI
SEDR,1.0000000000000004,CLISI
SEDR,2.007115254608836,CLISI
SEDR,1.3696903602903796,CLISI
SEDR,1.490126296793166,CLISI
SEDR,1.0260488161761403,CLISI
SEDR,1.3456607407286874,CLISI
SEDR,1.0545044235104577,CLISI
SEDR,2.263639382443073,CLISI
SEDR,1.263439969455121,CLISI
SEDR,1.717961113872836,CLISI
SEDR,1.9204551139554773,CLISI
SEDR,1.0085005462316654,CLISI
SEDR,1.0000000000000004,CLISI
SEDR,2.2134231899488452,CLISI
SEDR,1.9046864040180644,CLISI
SEDR,2.8771723225251633,CLISI
SEDR,1.5521738523933843,CLISI
SEDR,2.0081623549632375,CLISI
SEDR,1.2576209932111493,CLISI
SEDR,1.2474025772475243,CLISI
SEDR,1.0522669839177545,CLISI
SEDR,1.383696017259972,CLISI
SEDR,1.0496686667112456,CLISI
SEDR,1.9223488128960748,CLISI
SEDR,1.9918218441812443,CLISI
SEDR,1.0025257756604855,CLISI
SEDR,1.1816844308246761,CLISI
SEDR,2.919166253758251,CLISI
SEDR,1.0299704883693233,CLISI
SEDR,1.8613705211762588,CLISI
SEDR,1.2812223955574,CLISI
SEDR,2.5195549898851235,CLISI
SEDR,1.6847864967000379,CLISI
SEDR,1.0906348828287558,CLISI
SEDR,1.0,CLISI
SEDR,1.0163543456929462,CLISI
SEDR,1.1146195226102438,CLISI
SEDR,1.2739144909110158,CLISI
SEDR,1.0611780432928324,CLISI
SEDR,1.0,CLISI
SEDR,1.2114389990885135,CLISI
SEDR,1.2821474636374128,CLISI
SEDR,0.9999999999999996,CLISI
SEDR,1.6712768697423115,CLISI
SEDR,1.0200271355367816,CLISI
SEDR,1.0,CLISI
SEDR,1.0,CLISI
SEDR,1.0271150114302934,CLISI
SEDR,1.084906209529116,CLISI
SEDR,1.2206147612442269,CLISI
SEDR,1.344179842721989,CLISI
SEDR,1.7488677069151055,CLISI
SEDR,2.16195010934578,CLISI
SEDR,1.1962309608782038,CLISI
SEDR,1.4564197291138536,CLISI
SEDR,2.1596396632327166,CLISI
SEDR,0.9999999999999996,CLISI
SEDR,1.059268408708774,CLISI
SEDR,1.151868346065117,CLISI
SEDR,1.01342594832571,CLISI
SEDR,2.2376408911462646,CLISI
SEDR,1.0065364745927645,CLISI
SEDR,0.9999999999999996,CLISI
SEDR,1.317029469950779,CLISI
SEDR,2.640644992057907,CLISI
SEDR,1.5633464502661796,CLISI
SEDR,1.7042012401727409,CLISI
SEDR,1.023528530838112,CLISI
SEDR,2.112366413472669,CLISI
SEDR,2.6019117317337535,CLISI
SEDR,2.662236727982245,CLISI
SEDR,1.0406219539607835,CLISI
SEDR,1.7713948980971255,CLISI
SEDR,1.2781368809303622,CLISI
SEDR,1.0262499130853138,CLISI
SEDR,1.5205791870441503,CLISI
SEDR,1.3338204999347674,CLISI
SEDR,1.9932608532321061,CLISI
SEDR,1.0916087378609656,CLISI
SEDR,1.3719875122546665,CLISI
SEDR,1.0000000000000004,CLISI
SEDR,1.6127840997918848,CLISI
SEDR,1.4006954563353402,CLISI
SEDR,3.415432271534749,CLISI
SEDR,1.016603882345613,CLISI
SEDR,1.0624230250293378,CLISI
SEDR,1.0613454057368543,CLISI
SEDR,1.1337924154810277,CLISI
SEDR,2.1365305126372087,CLISI
SEDR,1.5961996328241868,CLISI
SEDR,1.9333609270344474,CLISI
SEDR,1.418570223124649,CLISI
SEDR,1.3572780880111917,CLISI
SEDR,1.9958543987995463,CLISI
SEDR,1.1043716790350058,CLISI
SEDR,2.6290893715518036,CLISI
SEDR,1.3547687577891137,CLISI
SEDR,2.1989036719159465,CLISI
SEDR,1.733925061034619,CLISI
SEDR,2.0063376626925695,CLISI
SEDR,1.0372225457721354,CLISI
SEDR,1.0025311975155724,CLISI
SEDR,1.0667260682298394,CLISI
SEDR,1.0868918977706377,CLISI
SEDR,1.9904286270618563,CLISI
SEDR,1.5327065110757718,CLISI
SEDR,1.62776549484558,CLISI
SEDR,1.7712200917688217,CLISI
SEDR,1.2587322113371557,CLISI
SEDR,1.108069670955082,CLISI
SEDR,1.0000000000000002,CLISI
SEDR,1.1471054470049475,CLISI
SEDR,1.0477838742803849,CLISI
SEDR,1.2805843727625041,CLISI
SEDR,1.0000000000000002,CLISI
SEDR,1.2240312264245534,CLISI
SEDR,1.0,CLISI
SEDR,1.0712611791846511,CLISI
SEDR,1.9689531139985337,CLISI
SEDR,1.536543247208129,CLISI
SEDR,2.022556494593921,CLISI
SEDR,1.454957814187979,CLISI
SEDR,2.2873337388065917,CLISI
SEDR,1.2523923426594428,CLISI
SEDR,0.9999999999999996,CLISI
SEDR,1.0200848218599787,CLISI
SEDR,1.8921839021731437,CLISI
SEDR,1.0000000000000002,CLISI
SEDR,2.371657858941915,CLISI
SEDR,1.0,CLISI
SEDR,1.444850420757616,CLISI
SEDR,2.4064519420499986,CLISI
SEDR,0.9999999999999996,CLISI
SEDR,2.1823787496397267,CLISI
SEDR,1.0575690442127523,CLISI
SEDR,1.3980441894647873,CLISI
SEDR,1.0000000000000002,CLISI
SEDR,1.068976865065967,CLISI
SEDR,1.864725604208389,CLISI
SEDR,1.0466473646321308,CLISI
SEDR,2.6751088256703563,CLISI
SEDR,1.3218625293070696,CLISI
SEDR,1.253208699026032,CLISI
SEDR,1.3561863032126924,CLISI
SEDR,1.0100874934791066,CLISI
SEDR,1.0,CLISI
SEDR,1.1110943176573909,CLISI
SEDR,1.441035838248665,CLISI
SEDR,1.2083492192605265,CLISI
SEDR,2.1288756892090896,CLISI
SEDR,1.1791770863649353,CLISI
SEDR,1.0650190068212098,CLISI
SEDR,1.2919132428938824,CLISI
SEDR,1.7858382057709967,CLISI
SEDR,1.1595690867248192,CLISI
SEDR,2.5476873149146146,CLISI
SEDR,1.0970303488109527,CLISI
SEDR,1.9298816862568082,CLISI
SEDR,1.0730726552581273,CLISI
SEDR,1.0164685057822995,CLISI
SEDR,1.4253021723058261,CLISI
SEDR,1.9221488887795504,CLISI
SEDR,1.0361725002680804,CLISI
SEDR,1.0033393599869345,CLISI
SEDR,1.3597045209231025,CLISI
SEDR,1.2927533395278177,CLISI
SEDR,2.6575796239172456,CLISI
SEDR,1.6684958832005736,CLISI
SEDR,2.8868525202767494,CLISI
SEDR,2.5152568728855726,CLISI
SEDR,1.0038196170738343,CLISI
SEDR,1.0000000000000007,CLISI
SEDR,1.5994572958953033,CLISI
SEDR,1.0760457736975364,CLISI
SEDR,1.0000000000000002,CLISI
SEDR,1.5438350698098062,CLISI
SEDR,1.0332124686491373,CLISI
SEDR,1.9327266455397256,CLISI
SEDR,2.18842285153128,CLISI
SEDR,1.2868703561205392,CLISI
SEDR,1.0588784249794272,CLISI
SEDR,1.2301063783422603,CLISI
SEDR,1.0500225932682021,CLISI
SEDR,2.2716073670111765,CLISI
SEDR,1.9471855601307102,CLISI
SEDR,2.3321972006900173,CLISI
SEDR,1.3626628996788264,CLISI
SEDR,1.7871117113844517,CLISI
SEDR,2.8821320577544225,CLISI
SEDR,1.4867624375606265,CLISI
SEDR,1.412913032158156,CLISI
SEDR,1.0841034582171503,CLISI
SEDR,1.103313240375249,CLISI
SEDR,1.1609040784318103,CLISI
SEDR,2.069894576437588,CLISI
SEDR,1.4903019420230947,CLISI
SEDR,2.2428737030888466,CLISI
SEDR,1.239698959060454,CLISI
SEDR,1.0334838876527042,CLISI
SEDR,3.382801930653585,CLISI
SEDR,1.0476869075881952,CLISI
SEDR,2.1537568589882206,CLISI
SEDR,1.8562363771853705,CLISI
SEDR,1.0036808889353115,CLISI
SEDR,1.7531352210841606,CLISI
SEDR,1.5194489817477301,CLISI
SEDR,1.1610648351431294,CLISI
SEDR,1.0000000000000004,CLISI
SEDR,1.5081411768362418,CLISI
SEDR,2.1638149436333425,CLISI
SEDR,1.537570529070667,CLISI
SEDR,2.1656689510413467,CLISI
SEDR,1.0810854968853312,CLISI
SEDR,2.7976049700756422,CLISI
SEDR,1.0,CLISI
SEDR,1.8467686392896048,CLISI
SEDR,4.614090757161723,CLISI
SEDR,1.054888173956351,CLISI
SEDR,1.6007714093815548,CLISI
SEDR,2.4256748330138445,CLISI
SEDR,1.08190222683343,CLISI
SEDR,1.2873874011858037,CLISI
SEDR,1.2375612585480589,CLISI
SEDR,1.8222559728440941,CLISI
SEDR,1.8728661581991937,CLISI
SEDR,1.0,CLISI
SEDR,1.0544134505917022,CLISI
SEDR,2.9161321584140714,CLISI
SEDR,1.2204696033752076,CLISI
SEDR,2.1093460286390258,CLISI
SEDR,2.1581649706349384,CLISI
SEDR,1.36281556286516,CLISI
SEDR,1.9929084416147318,CLISI
SEDR,1.0764441234415971,CLISI
SEDR,1.0751690088812658,CLISI
SEDR,1.0415255859610184,CLISI
SEDR,2.009226905610402,CLISI
SEDR,1.3819914678895964,CLISI
SEDR,2.676813717073694,CLISI
SEDR,2.4853947244649115,CLISI
SEDR,1.050644236837674,CLISI
SEDR,1.6458779043046234,CLISI
SEDR,2.3191282007071883,CLISI
SEDR,2.1062165705211013,CLISI
SEDR,1.6504684698786047,CLISI
SEDR,1.170969940080091,CLISI
SEDR,1.098618575261201,CLISI
SEDR,1.2768964051116924,CLISI
SEDR,1.9895670452126575,CLISI
SEDR,1.0704693986109146,CLISI
SEDR,2.024910890561928,CLISI
SEDR,2.2797978402268804,CLISI
SEDR,1.0536153918145947,CLISI
SEDR,1.309580323746999,CLISI
SEDR,1.5201631601009828,CLISI
SEDR,1.5886366572373618,CLISI
SEDR,1.0,CLISI
SEDR,1.9241504732271455,CLISI
SEDR,1.1093925145940462,CLISI
SEDR,1.1451563861258405,CLISI
SEDR,0.9999999999999996,CLISI
SEDR,2.0358267539970156,CLISI
SEDR,1.5480119648646815,CLISI
SEDR,1.2010106257069604,CLISI
SEDR,1.0632629686822679,CLISI
SEDR,1.8971246948704052,CLISI
SEDR,1.0754729827198952,CLISI
SEDR,1.0,CLISI
SEDR,2.0236178133403686,CLISI
SEDR,1.0967018695583768,CLISI
SEDR,1.1793083259288337,CLISI
SEDR,1.4357064349147086,CLISI
SEDR,1.6037016048390211,CLISI
SEDR,1.4312318543069797,CLISI
SEDR,2.17194327967861,CLISI
SEDR,2.8102234801767016,CLISI
SEDR,1.1158532981563611,CLISI
SEDR,1.7570095328637763,CLISI
SEDR,1.0157579405788748,CLISI
SEDR,1.0283171676607308,CLISI
SEDR,1.0028204130423521,CLISI
SEDR,1.1589346511539746,CLISI
SEDR,1.02286219958607,CLISI
SEDR,1.7171389582201362,CLISI
SEDR,1.0000000000000004,CLISI
SEDR,1.8706896851657282,CLISI
SEDR,1.9847097457007148,CLISI
SEDR,1.8625001344969394,CLISI
SEDR,1.0256675794674246,CLISI
SEDR,1.2163531097003621,CLISI
SEDR,1.0000000000000002,CLISI
SEDR,1.522948105355339,CLISI
SEDR,1.9974830818314493,CLISI
SEDR,1.5605158096506777,CLISI
SEDR,1.502589945101315,CLISI
SEDR,1.218044707801163,CLISI
SEDR,1.4018943448436623,CLISI
SEDR,1.6537179874443317,CLISI
SEDR,1.2274479278488277,CLISI
SEDR,1.7336992796445083,CLISI
SEDR,2.045688514544425,CLISI
SEDR,1.039500099161678,CLISI
SEDR,1.0,CLISI
SEDR,1.3332629458968288,CLISI
SEDR,2.588966167592947,CLISI
SEDR,1.9800240343785145,CLISI
SEDR,1.9152298767502185,CLISI
SEDR,1.0876203686857637,CLISI
SEDR,1.0403526619521655,CLISI
SEDR,2.072235931025097,CLISI
SEDR,1.0050846435182001,CLISI
SEDR,1.4450436248866902,CLISI
SEDR,1.0051535428702776,CLISI
SEDR,2.1539283503126363,CLISI
SEDR,2.2303166918463804,CLISI
SEDR,1.6505333002099165,CLISI
SEDR,1.0122945726861095,CLISI
SEDR,2.0904586135885284,CLISI
SEDR,0.9999999999999996,CLISI
SEDR,1.328266139529504,CLISI
SEDR,1.0091482206818725,CLISI
SEDR,1.0,CLISI
SEDR,1.0112931514791783,CLISI
SEDR,1.140079674916984,CLISI
SEDR,1.0000000000000004,CLISI
SEDR,1.0481281255984332,CLISI
SEDR,1.755544856801973,CLISI
SEDR,1.9595439769636258,CLISI
SEDR,1.5760612157267337,CLISI
SEDR,1.8421433671427996,CLISI
SEDR,1.092566409170135,CLISI
SEDR,1.2044208491467203,CLISI
SEDR,1.118177872662217,CLISI
SEDR,0.9999999999999996,CLISI
SEDR,1.0,CLISI
SEDR,1.2290914513852587,CLISI
SEDR,1.0000000000000002,CLISI
SEDR,1.875204818717855,CLISI
SEDR,1.6212444270247752,CLISI
SEDR,1.6718281584015142,CLISI
SEDR,1.9460527665596525,CLISI
SEDR,1.0195907249218585,CLISI
SEDR,1.0,CLISI
SEDR,1.2931372507726824,CLISI
SEDR,1.2102427071845836,CLISI
SEDR,1.0035262853889824,CLISI
SEDR,1.9933040118883225,CLISI
SEDR,1.0515817386649213,CLISI
SEDR,1.2191572515962412,CLISI
SEDR,1.0156114434969954,CLISI
SEDR,1.9054776237696482,CLISI
SEDR,1.0041193348008621,CLISI
SEDR,1.0017655467502795,CLISI
SEDR,2.3958228431696726,CLISI
SEDR,3.2238333925089018,CLISI
SEDR,1.318050350022872,CLISI
SEDR,1.1952052042294614,CLISI
SEDR,1.0000000000000002,CLISI
SEDR,1.508696535363613,CLISI
SEDR,1.2496969213436024,CLISI
SEDR,2.1099187522154983,CLISI
SEDR,2.378702065226182,CLISI
SEDR,1.0000000000000004,CLISI
SEDR,1.9637273330234688,CLISI
SEDR,1.8313708313572836,CLISI
SEDR,1.736987869702009,CLISI
SEDR,1.2309010145308603,CLISI
SEDR,1.0455559858514858,CLISI
SEDR,1.0000000000000002,CLISI
SEDR,1.0953841600965564,CLISI
SEDR,2.923232883681543,CLISI
SEDR,1.627169501342131,CLISI
SEDR,1.5842876359698617,CLISI
SEDR,2.5011667075512642,CLISI
SEDR,1.210994713620357,CLISI
SEDR,1.7026769160952975,CLISI
SEDR,1.334726773616163,CLISI
SEDR,0.9999999999999996,CLISI
SEDR,2.224664634820936,CLISI
SEDR,3.2621219583424077,CLISI
SEDR,1.098026521897981,CLISI
SEDR,2.5611666431886273,CLISI
SEDR,2.6574356054837294,CLISI
SEDR,1.0,CLISI
SEDR,1.6046250336745251,CLISI
SEDR,1.015075710811477,CLISI
SEDR,1.8678063763484518,CLISI
SEDR,1.2203221983350845,CLISI
SEDR,1.0184573245578052,CLISI
SEDR,1.2600724736740296,CLISI
SEDR,1.0137302014202254,CLISI
SEDR,1.0019465001674963,CLISI
SEDR,1.1518006326636825,CLISI
SEDR,1.9993425167599246,CLISI
SEDR,2.412550602919902,CLISI
SEDR,2.0048024898387022,CLISI
SEDR,1.8687539085902742,CLISI
SEDR,1.3046690710528321,CLISI
SEDR,1.031250286253423,CLISI
SEDR,2.3666421733281653,CLISI
SEDR,2.011638237922161,CLISI
SEDR,1.3670790109340722,CLISI
SEDR,1.1784372231698828,CLISI
SEDR,1.810014954893242,CLISI
SEDR,1.0000000000000002,CLISI
SEDR,1.728824097417496,CLISI
SEDR,1.1714305980607875,CLISI
SEDR,1.3029097303862325,CLISI
SEDR,1.0000000000000002,CLISI
SEDR,1.4172502566940006,CLISI
SEDR,1.0,CLISI
SEDR,1.2018130781509113,CLISI
SEDR,1.71367548655906,CLISI
SEDR,1.0987430134781668,CLISI
SEDR,1.067169762736723,CLISI
SEDR,1.0713174863940662,CLISI
SEDR,1.2414549811920814,CLISI
SEDR,1.6314546326272057,CLISI
SEDR,1.592566125356745,CLISI
SEDR,3.7196081014659583,CLISI
SEDR,0.9999999999999991,CLISI
SEDR,1.0,CLISI
SEDR,1.870320054757227,CLISI
SEDR,1.0,CLISI
SEDR,1.1690111083712214,CLISI
SEDR,1.6727277403432221,CLISI
SEDR,2.4417908114534157,CLISI
SEDR,1.6360531211404115,CLISI
SEDR,1.0000000000000002,CLISI
SEDR,1.2462634926207627,CLISI
SEDR,1.9416448553122738,CLISI
SEDR,1.0264949769547314,CLISI
SEDR,1.9545336649704217,CLISI
SEDR,1.0279384118811317,CLISI
SEDR,1.088734026945146,CLISI
SEDR,1.366761349662997,CLISI
SEDR,2.007216086489351,CLISI
SEDR,1.2144972413824044,CLISI
SEDR,2.0533381408362,CLISI
SEDR,1.0305722421190366,CLISI
SEDR,1.5257309365972982,CLISI
SEDR,1.0228329147011486,CLISI
SEDR,1.5214989396396572,CLISI
SEDR,1.0480190527054574,CLISI
SEDR,2.2730863593932655,CLISI
SEDR,1.153621516810328,CLISI
SEDR,1.003485014726006,CLISI
SEDR,1.0875720937188467,CLISI
SEDR,1.0354630653875345,CLISI
SEDR,1.4043788140946767,CLISI
SEDR,1.5459233419123612,CLISI
SEDR,1.006141227357217,CLISI
SEDR,1.5433987230687793,CLISI
SEDR,1.003476373447406,CLISI
SEDR,1.2041119874932826,CLISI
SEDR,0.9999999999999996,CLISI
SEDR,1.5010288829307856,CLISI
SEDR,1.1147262648307854,CLISI
SEDR,2.412449147129245,CLISI
SEDR,1.0077966269067111,CLISI
SEDR,3.4993217166684176,CLISI
SEDR,1.0230613906904882,CLISI
SEDR,1.2213952188828499,CLISI
SEDR,1.0118252877994243,CLISI
SEDR,1.0707924966358586,CLISI
SEDR,2.130393155222748,CLISI
SEDR,2.0853111694481554,CLISI
SEDR,2.20162884025527,CLISI
SEDR,1.0000000000000002,CLISI
SEDR,1.7125502367467957,CLISI
SEDR,0.9999999999999996,CLISI
SEDR,0.9999999999999996,CLISI
SEDR,1.047671291938568,CLISI
